@relation dn2a

@attribute f1 numeric
@attribute f3 numeric
@attribute f4 {1,0}
@attribute f5 {2,6,4,3,1,5,0}
@attribute y {1,0}

@data
-0.823341758879768,5.467478570625926,1,6,1
-0.1104245504730745,6.235362504470212,0,2,0
-0.6646055721594049,4.945943161420434,1,6,1
0.1786261969278275,4.134689251059015,1,0,0
0.8425484183835872,4.99467465109113,1,4,1
-0.1553156796023129,4.296388308359878,1,4,1
0.4558845792228934,5.640917941141312,1,1,1
-0.6382090377634762,5.17123524732738,1,3,0
0.1446014396979915,4.152935836755988,0,1,0
-0.0795814344161789,5.172573040501694,1,2,1
-0.7155091212496762,5.168212273359554,0,0,0
-0.2769757782667335,3.891037798894717,0,2,0
-0.3416203844863217,6.113470405606356,1,4,1
0.8090845856644702,4.388729358446229,1,2,1
-0.8558918335028913,6.45028392363895,1,1,0
-0.5982135900428276,6.26565063651963,1,6,1
-0.7973968540272014,3.929265692140346,0,4,0
-0.5316783821857973,4.877742137354096,0,4,0
0.7189978267372223,3.858693408619023,1,2,1
0.3073410911299146,5.7092732656452165,1,0,1
-0.9698488074142262,5.034730867061321,0,1,0
-0.3590722122901764,5.556157562654434,0,3,0
-0.5823818076044183,4.67249126208185,0,1,0
0.8815698890282371,4.706061938833074,0,4,1
-0.9218859184485362,4.068884055746922,0,4,0
-0.775014160944965,4.947797795947847,1,3,0
-0.7216743283152112,4.533003121172204,0,5,0
0.4892322395943553,5.641417747706658,1,3,1
-0.5561388540079624,4.377488402037816,0,4,0
0.1329980176866252,5.078883926566188,1,4,1
0.7629317397480191,4.494982657272696,1,3,1
-0.5502826173690671,5.1238176687703065,1,6,1
0.8794636143812029,5.286770941066033,0,3,1
0.3729678455707241,4.648509272717218,1,0,1
0.5463218288613259,5.816318126773541,1,4,1
-0.0577027540617316,4.818583295348546,1,5,1
0.9056453051288188,4.383718624920481,0,5,1
-0.563098457198933,6.3154873838581445,0,5,0
0.2246153177855681,4.990082338165167,0,3,0
-0.8825525826650906,4.6533991983055465,1,0,0
0.5117630714204493,5.193285253818418,1,4,1
0.2979513906440922,4.331548497152305,0,2,1
0.3243794106700941,4.296030613408156,0,2,0
0.3196863309380697,4.383297647251123,0,0,1
-0.0887423849369459,5.338717830805691,0,2,0
0.7625423595458296,5.499204761185452,1,2,1
-0.0904836798959609,4.409070403054816,1,3,1
-0.6157763738971636,5.908527370050972,0,1,0
0.3726532228758492,5.798880297915117,1,6,1
-0.2037323424969537,4.746289542634268,1,2,1
-0.9013662922104716,5.097748641713676,1,3,0
-0.0403174295237334,4.921127526153377,1,2,1
0.7244546502901852,3.973239406904504,0,5,1
-0.2081378873388741,6.087175823495722,1,5,1
-0.427203517826564,4.79884518535947,1,1,0
0.1490358463394101,5.492193542950009,1,1,1
0.1611384031053178,5.708583233776042,1,1,1
0.4260066298529843,4.933380035934493,1,5,1
0.780070704759402,5.118411540525704,0,1,1
0.6381328449122969,6.408192083786679,0,2,1
-0.4390681917843313,4.672564526959009,0,5,0
0.628372829678947,4.149412133755778,0,3,1
0.5155912786977133,5.671545575390156,0,3,1
0.90339253526479,5.670475288703538,0,0,1
0.4062792531590742,4.553786671459523,0,4,1
-0.3033428860599965,5.209277817256249,1,5,1
0.1323179783817853,5.961867485917545,1,4,1
0.0918599973332181,4.544404468923283,1,2,1
-0.4384868559318018,5.381933197747845,0,1,0
-0.1144980235290107,5.342802598265916,1,1,1
0.1817655660535571,4.79110846774767,1,2,1
0.0662145620777214,5.108631780592757,0,3,1
-0.8556147123701028,5.515457993014733,0,6,0
-0.056647354290898,5.386099645889714,1,0,0
-0.0015803773751128,4.282091647279053,1,6,1
-0.7009316883312513,5.4484618612027935,0,5,0
-0.7281432740121478,5.582327698350674,1,0,0
0.960323920921916,6.029110709669844,1,6,1
0.0747910584646331,3.8446620487857537,1,4,1
0.2965825628682494,5.212068796822049,0,4,1
-0.9641075129515416,5.205100079348147,0,6,0
-0.8105307845709331,5.145444517200881,0,6,0
-0.2763604304500633,5.559230177069358,0,1,0
-0.6265266904820119,4.35972179184435,0,0,0
0.5861335461108748,4.838009704307307,0,3,1
0.2634661886678646,4.6529886705244685,0,0,1
0.5778790131818698,5.062473838361535,0,0,1
-0.177334455086715,4.214524975014995,1,4,1
0.2777627827963067,4.604975846191266,1,3,1
-0.4997413175495238,5.048577092414555,1,1,0
-0.6565521292021848,5.492341480268341,0,0,0
-0.7125265981822273,4.344776525971427,0,5,0
-0.318921580856075,5.833756268019456,1,2,1
-0.3251242265618037,5.233320373344589,0,0,0
-0.0992436648234011,4.838213005399223,0,4,0
0.7011207299029356,5.994297016749007,1,3,1
-0.2303334087276691,4.9976694934478685,0,3,0
0.3848256027753014,4.341176739236769,1,6,1
-0.6766843629066062,5.352864123414945,0,5,0
0.9065106602481154,5.319435739836071,0,5,1
0.3220550203760133,5.703754181979768,1,4,1
-0.8858251233886083,4.711130588134349,1,1,0
-0.7228966626165565,5.125957198325992,1,1,0
0.2917273219440761,5.653025562152949,0,5,1
-0.5476885572321206,4.114771097790562,0,2,0
-0.7414559560846254,5.207069420938876,1,3,0
0.1906732027585247,4.517926530101327,0,6,0
-0.7419881697075161,4.688314704484104,0,6,0
-0.8813141613136137,5.499979511537101,0,3,0
0.0856253187681783,5.500740907968132,1,0,0
-0.3344948798880924,4.284948802671962,0,5,0
-0.9942963601268162,4.369416281724216,0,5,0
0.3883244306342404,5.96601046669684,0,5,1
-0.5935017278009866,4.508135284431952,1,1,0
0.6783910631721239,6.302214932614628,0,6,1
-0.960479919604046,4.821074679300585,1,1,0
0.2794815527399756,5.167053213899762,0,2,1
0.9905639238833694,4.250993454598973,0,5,1
-0.0356597813468972,4.223787959396433,1,4,1
-0.2308068985257392,4.9556809014281935,1,0,0
0.6286672441916283,5.95564593179984,1,3,1
-0.6788285249618271,5.506745146945218,1,1,0
0.8918548117745786,4.422773962060439,0,6,1
0.3751530463035322,4.611702619472643,0,5,1
-0.0425275432289375,5.764631617856906,0,6,0
-0.6391993418895623,5.349580304202214,1,5,1
0.5233866098233653,5.052492903623286,0,3,1
0.2714454986222603,4.294327915176626,0,1,0
-0.0055014093785952,4.482395397139611,1,3,1
0.7737561550507526,4.269385517057914,1,2,1
-0.1397628778271036,4.616518889823485,0,0,0
0.9380458636167636,5.679328986115121,1,5,1
-0.1954271258533642,5.297173559431147,1,6,1
-0.9897297710571988,4.462797441304384,1,2,0
0.8987731215173909,5.694075123553887,0,0,1
-0.4017623186284054,4.768395403017051,1,3,1
0.9380080180514864,3.671851258775424,0,5,1
-0.5660147097599888,4.262305578385895,0,2,0
0.3616188652375474,4.063174346636021,0,2,1
0.6788816799229882,5.480637665209926,0,0,1
-0.2498804268187293,5.63015606073159,1,2,1
0.3645405518701778,5.561516615887954,0,3,1
-0.9736291606549176,5.03778037832689,1,0,0
-0.5549414441769773,4.0694396169297065,1,3,1
0.2033625371108962,4.187656732976827,0,3,0
0.0309906176236296,6.0752795551651655,1,3,1
-0.6732388662415181,4.214207789523371,0,0,0
-0.3251571940090474,5.1609469112002815,1,4,1
0.8094781877914732,4.715759743289868,1,4,1
0.1189325025274838,5.623152511533902,1,5,1
-0.6927523554488371,5.62331977990675,1,2,0
0.6147815088049342,5.390349550818418,1,1,1
-0.7882393929782192,5.555575942958363,1,4,1
-0.0605968270165637,5.221360712942055,0,3,0
-0.8934561076183547,5.406788744036628,1,6,1
-0.412572173324907,5.653154440025995,1,2,0
-0.8113471546661457,5.507883500222342,0,5,0
-0.9739728741262776,5.026894276063028,1,6,1
0.4900807431096194,4.431161508038426,1,0,1
0.5464719203729429,4.515929503025349,1,4,1
0.6455402092098834,4.612216222319795,1,6,1
0.1358732700920513,4.542618146917341,0,6,1
0.93728283985888,4.219969551087257,1,5,1
0.6121149662020164,4.512152283064754,0,2,1
0.8292479353724989,5.9130447462671,1,6,1
-0.619756271633489,5.536033067516339,0,3,0
-0.703745969454473,5.324613913818787,0,1,0
-0.1733746888352743,5.444216708319658,1,4,1
0.1116193127447571,4.525963595538952,0,4,0
-0.2554183903883176,5.831090769751063,0,5,0
-0.5288022630501907,5.943065560922896,0,0,0
0.7215502754579735,5.332645064876787,0,1,1
0.4558122572184975,5.522928989096867,0,6,1
-0.1166454692650591,6.1356995087027375,0,4,0
0.8076721530678608,3.270181835492645,0,2,1
-0.5948906438049297,4.63826147634667,1,6,1
0.3069451015897293,4.952577875436423,1,4,1
-0.4682116706411565,3.872840783561202,0,1,0
-0.4165698402928777,5.773855001202451,1,3,1
-0.86734146848975,3.9699192767428153,0,6,0
-0.1693587048132236,3.774733953979697,1,1,0
0.7289798381554842,3.3017836828969687,0,2,1
0.0819630384743634,5.6945016671754205,0,1,1
0.1036866587287212,5.249730682678886,1,6,1
0.5123304180820474,5.030864317788747,1,4,1
-0.9644438071924196,5.211748227876057,1,4,0
-0.9235632301619972,5.803538581604149,1,0,0
0.8421059519560123,5.20897058185414,0,1,1
0.1246069013864832,5.402766733608774,0,6,0
0.0163782346476937,6.026573359394993,0,1,0
0.3533457539121845,4.781018874849382,0,1,1
0.205599706227809,5.804805720819927,1,0,0
0.3285157273190666,4.836376496708415,0,4,1
-0.9773572696014364,5.375014955805667,1,5,1
-0.7529601252620055,6.2124880616257245,1,4,1
-0.4788734113163393,4.052318876913831,0,2,0
0.4095663122175055,5.583065162075586,1,2,1
-0.2891725687656443,4.7814504221264125,1,6,1
0.902579305387676,3.9863466848825344,0,3,1
-0.668159493380299,5.222753908800081,0,4,0
0.7075876681793942,5.899882785083319,1,5,1
-0.4298705952398893,4.915691166631323,1,1,0
-0.5912041752988826,5.597588749216964,0,2,0
0.6071966031421663,5.059266849700313,1,0,1
0.4609565735657863,5.316677780527932,0,5,1
0.6379996517344904,4.72013754346793,0,2,1
0.6408235112700995,5.07988744873728,1,4,1
0.5425805549148675,6.14366428665187,0,0,1
-0.5887924484399261,4.799175202966793,0,2,0
-0.616010847259957,4.743588110933286,0,1,0
0.3199175505962692,5.829890357002279,1,5,1
-0.8258232401155317,4.700637367705532,0,1,0
-0.521763422291516,4.971054123124901,0,6,0
0.9791471258099294,4.88613120870476,0,4,1
0.8569084390323956,4.176237044144384,1,0,1
0.9134203183370956,3.86750321890959,1,1,1
0.2127210806350092,4.932551208609434,0,2,1
-0.3043795321547813,5.666980404855265,0,2,0
0.3289020840595331,5.760369567495108,0,0,1
0.6448912504448514,5.723963545468908,0,1,1
0.9395085729668292,4.018446366578627,1,3,1
-0.730641559936559,4.959798406431025,1,5,1
-0.8352469339755118,4.870612647242303,1,3,0
0.4927604075150515,3.7285698311632425,0,2,1
0.7851382231185065,4.325089172170276,0,5,1
-0.6923641540412104,5.167656218480773,1,2,0
0.8658883468337824,5.26980270911611,1,6,1
0.4891030221640287,5.395503060887134,1,5,1
-0.1705952753159096,6.188874406603854,0,0,0
-0.0443033821758156,4.549120349434207,1,3,1
-0.8840583755894451,5.584104855366741,1,5,1
-0.6854133383580481,4.784693359252182,1,0,0
-0.0208272425836328,4.41395569985223,0,5,0
0.8267966251266812,4.553332288139878,0,0,1
0.6984513726256043,5.697328639245141,0,5,1
-0.0225266632639773,5.56177308424041,0,5,0
0.7678680175658859,5.079919325370281,1,1,1
0.0203229712621553,3.852988620490843,1,3,1
0.867491762584994,5.048361558863805,0,4,1
0.1205290335794306,4.85816973350394,1,2,1
0.933365774710627,4.845990162058819,0,1,1
-0.2281593017954268,5.690571405491131,0,2,0
-0.5883271601694184,4.238332360477213,1,6,1
0.2867935377089359,4.795129866869919,1,4,1
0.3262046294862566,5.732330651943183,0,5,1
-0.4911031176349503,4.3453495675711125,1,4,1
0.8902435230620631,4.978725560796256,1,5,1
-0.9832590547693012,4.411546708721043,1,5,1
0.23377403241708,4.451199150381155,1,0,1
0.6093134150548736,4.43188628229334,0,5,1
0.2630304829282113,4.833780046723486,0,6,1
-0.3024627033380933,4.1172158286281615,1,4,1
0.9667492520823926,5.471325111605789,0,5,1
-0.2004962667375587,5.809404690490318,0,2,0
-0.3624836456613154,3.751890159718008,0,5,0
0.1796057874495515,6.785270554356071,1,1,1
0.9527872984257576,4.795151769746711,1,6,1
0.7901575253891844,5.674737601286248,1,6,1
0.8894346307267793,4.778157547576932,0,6,1
-0.0416225403922281,4.6450275100772815,1,3,1
-0.6944115080560722,5.109057590343824,0,6,0
0.3740625167933056,4.117193283747306,1,3,1
0.7769602135492208,5.162290017976209,0,5,1
0.0706817431285502,5.523158658261309,0,4,0
-0.3923281049534441,5.1874172647888654,1,4,1
-0.0213927111433178,5.2441264690035,0,2,0
0.824965192992156,3.041278491671783,0,3,1
-0.8957944956315524,4.795372959588503,1,3,0
0.1901374988542732,4.849797146278498,1,6,1
-0.0110690197279235,4.170829424184041,0,5,0
-0.7008079359625488,5.179200289470891,1,5,1
-0.7128003416335233,5.563202280603599,0,1,0
-0.2624689791454628,5.641294744469039,0,3,0
-0.7338369228319257,5.26866809147107,1,2,0
0.8971562129135227,4.791064545538344,0,0,1
-0.0484545074182392,4.79722718617677,0,2,0
0.8802983291057078,4.256233281048467,1,1,1
-0.1677298194888239,5.5945741427579,1,4,1
-0.2226451010098193,5.124329442002536,1,1,0
-0.3716907150610544,6.492752320979874,1,4,1
0.1229318168433357,3.760014071727511,1,5,1
0.3259459313163848,5.978630115172959,1,1,1
-0.9647193955068876,4.29993409766181,1,1,0
-0.7172512872381474,4.4238669590923605,0,3,0
0.1536984000607213,4.874092486373614,1,1,1
0.4010026051006738,4.31348093946128,1,1,1
-0.5343494973361953,6.11273752214599,0,1,0
-0.1093121515304962,4.554338632468012,0,0,0
0.47476727626516,4.141717349198513,1,1,1
-0.9880464394365724,3.7737062372745855,1,3,0
-0.129150768175017,5.736955758221141,1,0,0
0.7821587237368235,4.697766673688375,0,5,1
-0.4451679107967157,4.8467989452134645,0,3,0
-0.6490035428933014,4.300216885781468,0,5,0
0.7961544233672571,4.568091043379695,1,1,1
0.8601526754255062,5.655104184709462,1,3,1
-0.32691981348085,4.694316582489893,1,4,1
0.3498858127652526,4.544633362651,0,0,1
-0.9201684703970698,3.766004507867319,0,4,0
-0.8425834610324696,5.047306092283924,0,5,0
-0.192595867594902,3.318167225573966,0,5,0
-0.8239832332966393,3.61598292885866,0,2,0
0.5796733353124717,5.099681067283325,0,3,1
0.1884799816587687,4.745481998841557,0,4,1
0.2017619342119254,4.797638548529565,1,0,1
0.007013266188351,4.7270280587829765,0,4,0
0.6974923047310182,4.987523880305831,0,4,1
-0.9624999515788026,5.192116488278495,0,3,0
-0.4722166116147586,4.601989454838741,1,5,1
0.851557168900186,3.9331344465835087,0,0,1
-0.5972007524834553,5.655016390029111,0,6,0
0.0877641270025741,3.873471343500236,1,2,1
0.0236272259956535,5.6097664647523,0,2,0
-0.2471906882025338,6.381593623386577,0,5,0
0.6306291633110046,3.396134505534356,0,6,1
0.3016918757053095,3.955536165325512,0,4,1
0.6271303578350631,5.132114920969907,0,0,1
0.8419249280950314,4.811630559597468,0,1,1
-0.9412677787905211,5.643371751479146,1,5,1
0.9671116051784016,4.605114986853843,1,2,1
0.0626234177638818,5.049050263055302,1,1,1
0.3522760045901913,4.92913939811041,1,5,1
0.0465226741930546,4.748322658483577,0,5,0
-0.3943938897027679,5.35684326676465,0,4,0
0.7399566745376713,4.720980553646802,0,1,1
0.7244649079741368,6.074587237502168,0,0,1
0.7743063375488031,4.754576217878074,0,4,1
-0.4543775331865387,4.667466883133479,0,0,0
0.1890556625830692,5.211750069614216,1,0,1
-0.78905523633894,4.747101652813192,1,6,1
-0.6384698973808514,4.793795779251616,0,6,0
-0.9876593385692962,5.754722033509148,1,0,0
0.5181077149922582,4.726772320955799,1,0,1
-0.2809383122761026,5.946504815942955,0,2,0
0.6359516521537174,5.421695453647282,1,0,1
-0.6490330180807207,5.830947804310542,1,4,1
-0.1507068415368018,4.425143700329105,1,1,0
-0.7626579902379342,5.782203754151113,0,4,0
-0.5629044643002543,5.159089568531904,0,2,0
0.9326976821811654,4.62874193481147,0,6,1
0.1805011471662938,4.460153903147862,1,0,1
-0.6269887417964735,4.620759011967493,0,4,0
0.9772676023024032,5.048686682522906,1,6,1
0.8261704402615588,5.680164802609587,0,5,1
0.7331769182043004,5.2592985089301365,0,2,1
-0.6306232214959955,4.477346382073288,0,3,0
0.2593878332225374,4.615413952898606,0,6,1
0.7731077830004529,4.981862721956095,0,6,1
0.7651725858325196,5.6737184986661005,0,0,1
0.0241012835748843,3.929725657428079,1,1,1
-0.5797808100089912,4.776769604054837,1,2,0
-0.4860044721999119,4.700239022785535,1,3,1
0.8123606340620073,5.13031806748144,1,1,1
-0.9145052403608074,4.84128735396432,0,1,0
-0.8829680133310012,4.670345474181145,0,1,0
-0.5700419333255988,4.8921974894181,0,4,0
-0.0758601497238229,4.366944130503212,1,4,1
-0.2705519482478165,5.98048544569657,1,5,1
0.2615050894371316,4.1498693640492,1,2,1
-0.2683009909785931,5.453553012636,1,4,1
-0.640562575258177,5.476655655176514,0,5,0
-0.3853387557793473,4.705512624451473,1,4,1
-0.5484464747931432,4.998381404214599,1,1,0
0.1482533750097407,5.4376957664487175,0,1,0
0.8996871267314472,5.195364694070867,1,5,1
0.4521736526435751,4.25394486905678,0,1,1
-0.363009979682775,4.461501292878292,1,3,1
0.6608791463548367,5.307831545206687,0,5,1
-0.2793686135101425,4.5946585483516325,1,1,0
0.192395681015483,3.843823347462737,1,1,1
0.3493008368593933,4.71247483270339,0,5,1
0.5510997429347115,4.364156986731074,0,3,1
0.7665358294284594,5.365300485577464,0,5,1
-0.3675737065218698,5.3523988558931865,1,6,1
0.1908613368916158,5.462494591912882,0,4,1
-0.9312003462015972,4.358303265897469,1,5,1
-0.6546351176671579,4.708733087261289,1,2,0
-0.2754421639271522,4.776166104292902,0,4,0
-0.2091141020263074,4.69309026200277,1,3,1
0.4525195828142687,5.530473230595033,1,4,1
-0.4217420253326935,4.274908308701516,0,3,0
0.8421737551252926,4.191503744632227,1,6,1
-0.0711536408107318,6.118399078309796,0,1,0
-0.0417470738666221,5.868057854163307,0,6,0
0.0214695057034128,4.833703648082759,1,6,1
-0.5129311443981286,4.553495615921769,1,3,1
0.0969927112560613,5.493105514718874,1,1,1
0.788104046165055,5.684425147703199,0,3,1
0.9609031551818108,5.834784555107283,1,1,1
-0.2516115564727768,5.368114213803005,1,4,1
-0.2343939092026146,6.011615250405074,1,0,0
0.8447577645047202,5.265015593145345,0,2,1
-0.9017045184937508,4.8015604128486045,0,2,0
0.5792078800528169,5.263110227343254,1,2,1
0.6699838019466613,3.769343355242291,1,4,1
-0.298446587573594,6.058059565339452,0,0,0
-0.1160060752028033,3.957972095526268,0,6,0
-0.0601221667838358,4.165838035657812,1,4,1
0.9531266319575332,4.744712138961117,0,3,1
-0.4997189167643412,4.675648448975308,1,6,1
-0.4471194555488287,5.88756177730864,1,0,0
-0.7155719358093946,5.4697422278161865,0,4,0
0.4066505864914778,5.658896307202148,1,6,1
-0.136391210681362,5.03222970893762,0,1,0
-0.8297112458431875,3.476286103968558,0,1,0
-0.9232014614064068,3.3971943147826567,1,0,0
0.7435975058642545,5.202790201835184,0,0,1
-0.1225961057938564,5.77130131857436,1,2,1
0.2232303802546542,4.647174111743441,1,1,1
-0.8489252940275511,5.452513371280146,0,6,0
-0.8560671593847664,6.000358113764264,1,3,0
0.7149054679179594,5.063508766563157,0,1,1
0.4555990577470246,5.201253487204505,0,5,1
0.5466042994291933,4.1289041718024455,0,4,1
-0.2105261719787856,5.546503783994419,0,6,0
0.050535059174195,5.347104795413791,1,1,1
-0.5219134926568241,3.891727569360101,0,2,0
-0.59366931360879,5.113897307659095,0,0,0
-0.0671962012695643,5.229895032290501,1,3,1
-0.8515231797611678,4.236403530029042,0,6,0
0.1881143553821278,5.025992134206349,0,1,0
0.7423115126828008,5.790446215055688,1,2,1
-0.5778739223312446,5.009413270700118,0,0,0
0.8536630095146702,4.67808906731006,1,6,1
-0.7947881819549407,5.642541511382687,1,1,0
-0.7843006042350831,4.808626202738627,1,4,1
0.7606732815840624,5.113546414495676,0,4,1
-0.4137704570396772,4.883769517743033,0,3,0
-0.159307561858208,4.415728696885177,0,1,0
-0.045491333930739,5.18324373843614,0,5,0
-0.5191246901461946,3.864694258326625,1,6,1
0.5779908659028483,5.149790980494835,1,1,1
0.8977220597933597,4.93038410466426,0,6,1
-0.6598715486540159,5.604235605012352,1,5,1
-0.8486073214310017,5.828363164893799,0,3,0
-0.8559775336795865,6.418386720585502,1,4,1
0.3478764388103228,4.6887184925522405,0,3,0
0.8164275183748309,4.43457259819872,1,3,1
0.8659027607879008,4.50055509598623,1,0,1
-0.657677364774037,5.795133177357461,1,4,1
0.98532035931146,4.473663694755574,1,5,1
0.7174655160897874,5.788964271197444,0,5,1
0.9301156930868644,4.67125757588738,0,2,1
-0.5843389668221277,4.362998933730815,0,3,0
-0.7521603638130341,3.980461824493686,0,4,0
0.024203262334574,5.39283773590763,0,4,0
-0.4459536411889282,6.428027411297682,0,5,0
0.3702722186957417,5.821170873063512,0,6,1
-0.4372108045204146,5.612424912748272,1,2,0
0.2240611459668313,5.256124486553181,0,5,0
-0.7809797024087846,4.702054246051873,1,0,0
0.690630289514157,5.918448685624977,0,1,1
-0.283985492285921,4.2441364443948215,1,1,0
-0.974873396302884,5.272629419964234,0,0,0
-0.9119298647677572,5.510327488576794,1,1,0
-0.485900452452451,5.279411908985331,1,4,1
-0.6472828803710442,4.853586472741323,0,4,0
0.8405076714429323,5.508368372254019,1,5,1
0.6613798018567252,4.410623356935608,1,1,1
-0.9693486595738114,4.790333626499501,0,5,0
0.0702661914646527,5.938642681842351,0,6,0
-0.0950491499401506,4.084320277582494,1,3,1
0.9399544587500026,5.270410908548787,1,6,1
0.1881442441158698,6.050666512161477,1,3,1
0.3551386642455103,6.439828229034728,0,4,0
-0.9769400147997448,5.798527440868813,1,4,1
-0.4471392648692758,5.713652586721974,1,3,1
0.6685595844777725,7.086210497990509,1,3,1
0.2971954738702287,4.481116699840493,0,6,1
0.4089803466162272,3.745755511600565,1,0,1
0.6687999502475181,5.384858208212094,1,5,1
0.1902234603166126,5.839796610704694,0,5,1
0.6767602742658863,4.518899851332201,0,4,1
0.5572099667633823,5.1531981410666985,0,4,1
-0.3327734056123579,4.4098571779478775,1,4,1
0.1567020340912184,6.017992821689184,0,6,0
0.0997788259586327,4.663817208219753,0,4,1
0.580088168039677,5.402741448714552,0,3,1
0.5675895857509066,4.516927574087318,1,2,1
0.1277063980387407,5.267783089563301,0,6,1
0.6648055771768397,5.193942011549159,1,2,1
0.791722668844334,5.5713250253278055,1,5,1
0.9891350788630068,4.8659178478055125,1,1,1
-0.1133487334331539,4.594305817858862,0,0,0
0.5647676759797358,5.438355679865415,0,5,1
-0.0056287500767251,5.639807839900092,0,0,0
-0.1426290274624715,5.322347759660984,1,1,0
0.9272466557483854,4.557979235016195,0,0,1
-0.1825098335940154,5.849534327349681,0,4,0
-0.8254560926433294,5.246206805408214,1,1,0
-0.2931679910941658,5.90889552603976,0,2,0
-0.8628272203144345,4.3461837474887215,1,0,0
0.4139624213585398,5.319744404811956,0,4,1
0.2634876161915109,4.730919508281435,1,2,1
0.7932341518054364,4.395339165408252,0,2,1
-0.5737580967134028,5.04387885400208,0,3,0
-0.3787637960372112,4.806608073603263,0,2,0
-0.7312371836320908,4.590822141213422,0,5,0
-0.5421623465708723,3.643214742763237,1,1,0
-0.6046098584476511,4.441396148770378,0,3,0
-0.1307624911757008,5.529851306575122,1,4,1
-0.3940301556624319,5.621627310703668,1,6,1
-0.6834275253764392,4.561905567179073,1,6,1
-0.1634997025029245,5.502788333753582,1,1,0
-0.2618446947532615,5.170278015999386,0,1,0
0.6570425478409165,5.109654198860906,1,2,1
0.8073906945324039,5.325117153587681,0,2,1
-0.0949498782680531,4.903571287775847,1,4,1
0.454214239734968,5.163010419140362,1,5,1
-0.996416111248581,6.174708859837777,1,5,1
0.1113879469259557,5.393338835294706,1,5,1
-0.3395528820429994,5.055236963367786,0,5,0
0.0868130031368068,5.020771891279477,1,4,1
0.3609290086009347,4.132111010757219,0,6,1
-0.2753747922709608,5.410431264330771,1,3,1
0.3272820979245467,7.169749109305025,1,0,1
0.7285826757383986,5.459554257627858,1,0,1
0.820052919486268,4.533140207490642,0,6,1
-0.2327180841522358,4.627971657462171,1,3,1
0.1845568510284179,5.296554105741605,0,5,0
-0.0606298720247755,5.544241872605584,1,6,1
-0.3366465570798032,4.625296274090924,0,4,0
-0.3535313067588306,5.533205982600785,1,1,0
-0.658145258354544,5.393243158591799,1,1,0
-0.154014970091971,5.110739555729179,1,0,0
0.0649489595126842,4.264610860853875,0,4,0
0.3480806540573575,3.174503696043079,0,5,1
0.7554671623668521,5.011537961830506,1,4,1
0.3751092396233646,4.123339050358442,0,3,1
0.9339102785882352,4.9785906921124266,0,4,1
0.4517770645249483,5.353103124422025,1,3,1
-0.8506118437421215,6.371976736606089,1,0,0
0.7721155740262708,6.151356330769586,1,6,1
0.9438999057875122,5.156734592034788,0,3,1
-0.3385697743184395,5.07479975251593,0,5,0
-0.9508381401921692,5.406161883655426,0,0,0
-0.4867668063205359,5.873785783769594,0,4,0
0.7465213370029411,4.707960995043724,1,4,1
0.3972138963691864,4.512274985511669,1,6,1
0.9182734543001956,5.438538282897922,0,4,1
-0.8012699533009393,4.508323767067598,0,6,0
0.4388985182029845,3.6302304468549393,0,6,1
0.2555505072671735,5.721941638150252,0,2,1
0.9445350058083136,4.840357632966343,1,3,1
0.7127028987504858,4.769831777742615,0,5,1
0.7495284475579702,4.875139067217376,1,0,1
-0.7738266147006645,4.99741750309025,1,0,0
-0.614294045547136,4.938092189427464,0,6,0
-0.6972807840142057,4.098163930256039,1,2,0
0.3553742199340908,4.222291383071617,1,2,1
0.442901682333735,4.766627593031288,1,1,1
-0.3023011554094303,5.940470423405657,1,5,1
-0.9942554135532038,5.19427333904857,0,1,0
0.2913542916046232,6.173261794640192,0,6,0
0.1508416866543236,4.351340221111347,0,0,0
0.0604450868135724,4.92838278298202,0,0,0
-0.1257701605660861,5.5636841126238,0,2,0
-0.3290019818039771,4.854391097334502,0,3,0
0.1605842382336548,4.4113926771508805,1,0,1
0.5010580256005837,5.901840730285527,0,3,1
0.9463644792261808,4.416115455697571,0,2,1
-0.8595337581829032,5.50949612886602,1,0,0
-0.0696408017169636,4.611160327670229,1,0,0
-0.4914318878953772,5.27895124495072,1,0,0
-0.1378179490558229,4.712068298941832,0,3,0
-0.7817812420114909,4.418722465828047,1,1,0
-0.2671287180673172,5.357705024206538,1,5,1
-0.2726350769608394,5.25266579502248,1,1,0
-0.7731789137546408,5.150279138302538,0,2,0
0.4403021523751975,4.247496314993535,1,5,1
-0.2993868896284664,5.7191371880640425,0,1,0
0.1469451997946025,4.926382569776763,1,0,1
0.2955479606476887,4.676028974924192,0,1,1
-0.1589883479795633,4.215387416305944,1,1,0
-0.4610649537220983,4.522355360068028,1,0,0
-0.3637441708165374,5.962942979914861,1,6,1
-0.6069208689084598,5.130856769277652,0,3,0
-0.9213969967810168,4.961012110007311,0,3,0
-0.8230824845623432,5.34505150250292,1,4,1
0.3896656439749941,5.015950914516607,0,6,1
0.5082640550186683,5.313389619126671,1,1,1
-0.3158917067384919,4.4988606710410926,0,0,0
-0.5985149976644404,4.536836180643194,1,1,0
0.0881975961837258,5.217190467349186,0,6,0
-0.7471182323215999,5.224974295478144,1,6,1
0.0009160857010968,5.13962267976116,1,3,1
0.885978710761063,4.343477972065852,1,0,1
-0.9598978200974936,4.7287097031336325,0,5,0
0.4757613150189033,6.541291626697218,0,4,1
-0.1763551555196654,6.545213813660851,0,0,0
0.2238953005812056,3.974281329351292,0,2,1
0.9904184115053551,4.892657556263114,1,5,1
