f1,f2,f3,f4,f5,y
0.9567631151660991,1607.4435677903857,4.777286465900298,0,4,1
0.916239897536324,1608.9359223825863,4.273267119043677,0,1,1
-0.5480343432175747,1610.4283428929734,4.509135574849649,1,3,1
-0.1930038577334381,1611.9208292662745,4.991852161437248,1,5,1
0.11434507057033594,1613.413381447312,5.183643655253231,1,2,1
0.057746890800123074,1614.9059993810035,4.814578786695979,0,3,0
0.5068730689790335,1616.3986830123613,5.4505950563939844,1,5,1
0.27034540893425163,1617.891432286491,6.151790705677026,0,4,1
0.14409892521544188,1619.3842471485932,4.524170021317528,1,0,1
-0.2783048488065263,1620.8771275439624,3.3060616972787544,0,3,0
0.6960612605800687,1622.3700734179859,4.879998286485185,0,2,1
-0.5169647122617165,1623.8630847161446,2.8636207566563168,0,3,0
0.9899877868147191,1625.3561613840134,5.635806717984937,0,3,1
-0.9774901111062173,1626.8493033672587,5.198770965820339,0,2,0
-0.9350371078456807,1628.3425106116404,5.479215235013102,1,4,1
0.27216484796784624,1629.8357830630102,4.075085759128312,1,0,0
-0.33741271035880205,1631.3291206673127,5.04151054534928,1,4,1
-0.4183564346721247,1632.8225233705837,4.331112279543551,0,6,0
-0.20862738723271912,1634.3159911189507,4.73600267614296,0,3,0
-0.6429614849470313,1635.8095238586334,5.839706210350832,0,1,0
-0.535379682519588,1637.3031215359417,5.718700516265372,1,3,1
0.2521234162858108,1638.7967840972772,4.763907503596926,0,5,1
0.2094654619363332,1640.2905114891314,4.6543067448554805,1,6,1
-0.6500105109968439,1641.7843036580875,4.612985367416208,1,5,1
-0.9973743790170084,1643.2781605508178,4.584569919792136,1,6,1
-0.2963707057272955,1644.7720821140856,5.01362907088746,0,0,0
0.2582903498678417,1646.266068294743,4.744062735743083,1,0,1
-0.789561850334098,1647.7601190397324,5.259379981336759,1,0,0
0.10530931453947878,1649.2542342960858,4.761641200712219,1,2,1
-0.38292141904586274,1650.7484140109232,4.708315051108795,0,3,0
0.1485384961937115,1652.2426581314544,5.868238196305828,1,3,1
0.7311768894153119,1653.7369666049779,4.198044160592466,1,0,1
-0.3852441726405127,1655.2313393788802,5.546002428105207,1,3,1
-0.4634465282169362,1656.725776400636,6.589167704660899,0,0,0
-0.2545262620841626,1658.2202776178087,7.144489212750678,0,1,0
-0.8979566036392674,1659.7148429780484,5.247652353555389,1,3,0
-0.40907311953853953,1661.209472429094,4.700834006075336,1,6,1
-0.8561695526948558,1662.7041659187703,5.466567788844861,1,2,0
-0.569422346169211,1664.1989233949903,4.758902739689653,1,0,0
-0.18517021794688437,1665.6937448057536,5.312478485368233,1,5,1
0.18276669964170744,1667.1886300991464,6.0675243527274425,0,0,0
0.7305166133476961,1668.6835792233412,5.240244450921513,1,2,1
-0.612619666993965,1670.178592126597,4.662415397985192,0,6,0
-0.11859014071231955,1671.6736687572588,4.651544912734923,1,5,1
-0.046524438367847365,1673.1688090637574,4.7655554578744415,1,1,1
-0.9117941160506651,1674.6640129946088,5.136088875089876,1,3,0
0.4822270590713944,1676.159280498415,5.476802020570875,1,4,1
-0.4360435080843643,1677.6546115238625,5.5041159581267385,1,0,0
-0.7787665234490642,1679.1500060197232,5.225218005345333,0,1,0
0.37554412800315773,1680.6454639348538,4.276683993403515,1,0,1
-0.36410335680933725,1682.1409852181948,5.099169346260224,0,5,0
-0.2800367771260306,1683.6365698187722,5.136858956218657,0,5,0
-0.46105589851066586,1685.132217685695,6.009179599885339,1,1,0
0.6072129150169097,1686.6279287681566,5.018664527185724,0,3,1
0.6586524913988046,1688.1237030154339,4.69904849656968,1,2,1
-0.0006920611575549351,1689.6195403768875,4.5720511423496015,1,4,1
-0.6828234630297083,1691.115440801961,4.700733408634501,0,0,0
-0.4343662890701989,1692.6114042401816,5.395547566299967,0,2,0
0.23240638684713089,1694.1074306411583,5.817694838962373,1,4,1
0.7191416110233151,1695.6035199545836,6.018368522654052,0,0,1
0.8796272982802027,1697.0996721302324,4.508180278904186,1,5,1
0.5305086985177814,1698.5958871179614,5.422833833681957,1,1,1
-0.13345503999134212,1700.09216486771,4.542853132216911,1,6,1
-0.9332790264955024,1701.5885053294983,4.53095540676195,1,6,1
0.7913278447058292,1703.0849084534293,4.641565970710644,0,6,1
-0.13633903026074634,1704.5813741896866,6.51460260943495,1,4,1
0.9343515010745056,1706.0779024885353,5.686671116545584,1,2,1
0.27943152158330187,1707.5744933003216,4.969066264726006,0,0,1
0.9673192453304038,1709.0711465754723,5.852003361931615,1,6,1
0.8396857758999172,1710.5678622644953,4.595228696907062,1,1,1
-0.21035073348009203,1712.064640317978,4.758595952372415,0,5,0
0.07084593091493852,1713.561480686589,4.958416532529551,1,4,1
-0.030050546877696815,1715.0583833210765,4.69843960941438,0,6,0
0.9918587091589668,1716.5553481722684,5.4755999843466014,1,4,1
0.815915641798421,1718.0523751910725,4.775123657202164,1,5,1
-0.7844155391710386,1719.549464328476,6.1436449315745225,0,6,0
0.24430354653113562,1721.0466155355455,5.5225272199859825,1,0,0
0.08468763952261216,1722.543828763426,4.245045493005672,0,4,0
-0.5755703825267093,1724.0411039633425,4.990735888895954,0,4,0
-0.5176491364543574,1725.5384410865972,4.27580137130322,1,0,0
-0.3673462882658869,1727.0358400845723,4.430656354779724,0,5,0
-0.9750371963966287,1728.5333009087271,4.403123930954227,0,1,0
-0.7519688875404087,1730.0308235106,5.243044193537416,0,1,0
0.7886851367425283,1731.528407841806,5.3847983907537476,1,0,1
0.05716329311563628,1733.0260538540392,4.44486053707119,1,5,1
0.5121376867201941,1734.5237614990706,4.003210948904398,1,4,1
0.6058497963571174,1736.0215307287483,4.280680329467123,0,4,1
-0.03950944954903601,1737.519361494998,5.396036759412181,1,2,1
0.35338258461604943,1739.0172537498224,4.664703511066341,1,6,1
-0.9809478042823481,1740.5152074453003,5.222678461764958,0,0,0
0.6149215791823568,1742.013222533588,5.225932026693497,0,4,1
0.23581034131899736,1743.5112989669176,5.031429552352466,0,6,0
-0.012409279476271351,1745.0094366975975,5.32722821479169,1,3,1
-0.5511076078220645,1746.5076356780125,5.773724949464201,0,1,0
0.4249069897669897,1748.005895860623,5.14445444770206,1,5,1
0.16889781778473156,1749.5042171979649,5.243596438754873,0,0,0
-0.30165761470305164,1751.00259964265,6.3184253423821675,0,5,0
0.47001499695553806,1752.501043147365,5.053633648202521,1,4,1
-0.07511519894829854,1753.9995476648721,5.076253816820177,1,4,1
-0.05560236225584303,1755.498113148008,5.631896487454675,0,6,0
-0.006121906515834885,1756.9967395496851,4.512217848229682,0,4,0
0.8647408102167038,1758.4954268228892,6.203306355067156,0,5,1
-0.7521326035803024,1759.994174920681,5.7263184389320045,1,0,0
0.5589428800880891,1761.4929837961956,5.84743953083134,1,4,1
-0.5175749238440754,1762.9918534026424,5.014266318789988,0,5,0
0.13244867346342382,1764.4907836933041,5.102574356958324,1,0,0
-0.572545372108118,1765.9897746215374,4.912380784466017,0,0,0
0.9575623170530254,1767.4888261407723,5.3042397571875135,0,0,1
-0.9878476116037176,1768.9879382045124,5.896352904622342,0,4,0
-0.32248855247352104,1770.4871107663346,4.106581928070045,0,6,0
-0.10813742017166961,1771.9863437798886,3.850767646262148,0,5,0
-0.34485004479445824,1773.4856371988965,3.8800174320838066,1,5,1
-0.597858367085617,1774.9849909771542,4.462751149424915,0,2,0
0.46677036964381147,1776.4844050685288,4.978456578026856,0,4,1
-0.21337326498452325,1777.9838794269606,6.31656574620447,0,1,0
-0.7248131064157186,1779.4834140064618,5.088605700269662,0,6,0
0.9247143298509899,1780.9830087611165,4.918752832705436,1,2,1
0.13296692803050547,1782.4826636450805,6.090974593757297,0,6,1
0.5397988106004044,1783.9823786125814,5.307987774747904,1,0,1
-0.5383356236006007,1785.4821536179181,5.4620426999803104,1,6,1
0.270727280873702,1786.9819886154614,5.047650739273802,0,3,0
0.8432400688289143,1788.4818835596523,5.450189382329528,0,1,1
-0.5448198283715269,1789.9818384050034,5.526071282019189,1,4,1
0.8974842660097799,1791.4818531060978,4.960065398153646,0,1,1
-0.47835223612287314,1792.9819276175895,4.262549586084815,0,2,0
-0.8122592330564815,1794.4820618942024,5.3588742574475825,1,5,1
0.22641074954960172,1795.9822558907315,5.43020281706766,1,3,1
-0.03947605835583867,1797.4825095620413,3.837436489544751,1,0,0
-0.3403938124566388,1798.9828228630665,4.134271083264457,0,6,0
0.45489413724172567,1800.4831957488118,5.680936515753974,0,0,1
0.9425781590421753,1801.983628174351,5.7928233695227,1,5,1
0.2804667383620081,1803.4841200948276,4.874639518516197,0,6,0
0.9523739939162219,1804.984671465455,5.852464389840979,0,3,1
0.5333902394999335,1806.4852822415148,6.64178648581929,0,3,1
-0.43651259055305647,1807.9859523783582,5.149696649950888,0,6,0
-0.8650363578307283,1809.486681831405,5.140620824231612,0,0,0
0.4573043945147499,1810.9874705561438,3.280853319957825,0,4,1
-0.14178113462335284,1812.4883185081314,4.795203644442139,1,2,1
0.8281072886728345,1813.9892256429937,5.81093542667971,0,0,1
-0.9637011056489109,1815.490191916424,5.088533033003214,0,0,0
-0.9120361023521033,1816.9912172841837,5.3026336870148585,0,5,0
-0.5486530781496088,1818.4923017021026,5.335288385702059,0,5,0
-0.24517632141600476,1819.9934451260776,5.2707773947500165,1,3,1
0.009720577353256932,1821.494647512074,5.526430979973695,1,1,1
-0.47627853676593856,1822.9959088161233,4.771948278973404,0,1,0
-0.06778705234237692,1824.4972289943253,5.023753905673137,0,5,0
0.07076534842572801,1825.9986080028461,4.436572923416783,1,0,0
-0.8571705133492606,1827.5000457979197,4.844500176156511,0,2,0
0.9533033063046907,1829.001542335846,4.081825435809076,1,2,1
0.4729078265115243,1830.5030975729917,5.0341813379879,1,2,1
0.4640511845136761,1832.0047114657905,3.8810296456586304,0,1,1
-0.4313546340107459,1833.5063839707418,6.25560349282405,0,1,0
-0.36709569958526855,1835.0081150444112,5.1289486303110055,0,0,0
0.5811975600190313,1836.509904643431,4.53353386354282,1,4,1
-0.5719828191278888,1838.0117527244984,5.264306496513047,1,4,1
0.24913862683625165,1839.513659244377,4.993061270892214,1,2,1
-0.8288705314672797,1841.0156241598959,6.088757473556441,1,0,0
0.8325621609073466,1842.5176474279492,4.455213314270164,0,3,1
0.22252158778551068,1844.0197290054969,3.4330651580404057,0,2,1
0.7653636825090435,1845.5218688495634,6.015800070035436,1,5,1
0.10431920436963016,1847.0240669172383,5.211405009650474,0,4,0
0.557290884860008,1848.5263231656766,5.15179729962226,1,2,1
0.368307428641911,1850.0286375520973,7.2167349993786,0,5,1
0.3221045789748531,1851.5310100337838,5.318895552523878,1,3,1
-0.08098543843463979,1853.0334405680846,3.779356453254069,1,6,1
-0.11936575292411833,1854.5359291124116,5.576676267783056,0,1,0
0.625593425802182,1856.0384756242418,4.495782376773334,0,0,1
0.6786848517017294,1857.5410800611148,4.645152819883436,1,5,1
0.06405181849108055,1859.0437423806352,5.050903000449635,0,1,0
0.10479648522835561,1860.5464625404707,4.5792693653234435,0,3,1
0.4794771904436781,1862.0492404983524,3.6140573217546437,0,2,1
0.31601765888967215,1863.552076212075,4.984063375356715,0,4,1
0.3982002123555137,1865.0549696394962,5.625054328695143,0,6,1
-0.04791808461155056,1866.5579207385372,6.120668476206796,1,2,1
-0.23002148745797335,1868.0609294671815,4.805225102010767,0,3,0
0.5674628142538027,1869.563995783476,5.893054995929966,1,1,1
-0.7411059231960264,1871.0671196455296,6.057266762555452,1,2,0
0.6862163529566274,1872.5703010115142,4.780403085237376,1,2,1
0.300005957355334,1874.073539839664,5.473705515570013,1,2,1
0.5489283570281496,1875.5768360882753,5.054322328833373,0,2,1
0.17322014210644898,1877.0801897157062,4.306267490652127,1,3,1
0.13732231837271724,1878.5836006803775,4.586226270360957,0,5,1
-0.9200402091286304,1880.0870689407711,5.42530840102928,0,0,0
-0.8673374005068193,1881.5905944554308,4.50896928827263,0,1,0
0.34712638646714855,1883.094177182962,5.0958761698789035,0,5,1
-0.892941194476564,1884.5978170820315,5.3257382750412585,1,5,1
-0.2410551591997605,1886.1015141113671,4.308620559377278,1,5,1
0.49386480386530174,1887.605268229758,5.957791400865011,1,0,1
0.8563488535406159,1889.109079396054,4.327957660206907,0,4,1
-0.6270731073832674,1890.6129475691664,4.615121237381562,0,2,0
0.1744875596965223,1892.1168727080662,5.265182894502114,0,2,0
0.36848942846124366,1893.620854771786,4.932147584145414,0,6,1
0.4222095978249232,1895.1248937194184,4.219517122993607,1,3,1
0.3071718505143104,1896.628989510116,4.516870967198058,1,3,1
0.6392026957096217,1898.133142103092,4.259255720905281,1,0,1
0.8767143455456632,1899.6373514576194,4.879508104819818,0,1,1
-0.6314511723912133,1901.1416175330312,4.051883140935514,1,5,1
0.9077413640549861,1902.64594028872,4.643205316490255,1,1,1
0.1710634925377652,1904.1503196841384,3.9248005536381743,0,5,1
0.6253726178089998,1905.654755678798,5.449304198760762,0,3,1
-0.7634775885824869,1907.15924823227,4.8035312923846165,1,1,0
0.42611889518172186,1908.6637973041852,4.4646677463190665,1,3,1
0.5712993163871809,1910.1684028542327,4.090559006368772,0,4,1
-0.9171021869582656,1911.673064842161,5.517780479570298,1,3,0
-0.35072269870676553,1913.1777832277778,5.71824636017962,1,5,1
0.229512210568807,1914.682557970949,4.675346597854785,1,4,1
-0.4382499124071544,1916.187389031599,4.849394621235537,1,4,1
-0.425184810630157,1917.6922763697112,5.1849131852729196,0,3,0
0.09300394066127504,1919.1972199453269,5.271373958421004,1,3,1
-0.7621368214372375,1920.7022197185456,5.2449835873678525,1,3,0
-0.8413493358688777,1922.2072756495252,5.243801504165821,1,2,0
0.6740061654937213,1923.712387698481,4.233574037820313,1,6,1
-0.030852796683063177,1925.2175558256865,5.829445462451324,1,5,1
0.4363845131409796,1926.722779991473,6.101378174921715,1,3,1
0.7185608562447598,1928.228060156229,4.717150406252067,1,1,1
0.7817644734826468,1929.7333962804007,3.0295447428221993,0,0,1
-0.24249309863649438,1931.2387883244912,5.5578454918331115,1,4,1
-0.5170394322644947,1932.7442362490613,5.450534227824457,0,5,0
0.1569374427022494,1934.2497400147286,3.1244389832515944,1,5,1
-0.3749061049050615,1935.7552995821677,4.743271251051676,0,3,0
0.6011277996325131,1937.2609149121097,4.827402719789118,1,0,1
0.3257562685268103,1938.7665859653428,5.0593347929047985,1,1,1
-0.135636727858105,1940.2723127027116,4.639899720112534,1,2,1
0.4420194291546615,1941.7780950851172,4.800050459780324,1,6,1
-0.2418091202802053,1943.283933073517,4.9484016293531745,1,5,1
-0.4613035455358263,1944.789826628924,5.611774097810404,0,0,0
0.031132497465728326,1946.2957757124084,4.4802858150621026,0,4,0
-0.01426090372599198,1947.8017802850952,6.1999371528357,1,1,1
0.9212173649728279,1949.3078403081663,6.121653549958664,1,6,1
-0.5193765124421621,1950.8139557428585,4.682012150320857,0,1,0
0.7935327363405864,1952.3201265504642,4.435441446804525,1,3,1
-0.03193511192581977,1953.826352692332,5.234492884939669,1,5,1
-0.7822113329065161,1955.3326341298648,5.544374368333045,0,1,0
-0.5824059341773695,1956.8389708245218,5.070104507316767,1,2,0
0.8034771711559647,1958.3453627378162,4.919107598595959,1,5,1
0.29564477746897544,1959.851809831317,5.8756919408052095,0,6,1
-0.8993693439853303,1961.358312066648,5.222050226656659,1,0,0
0.8271215624136237,1962.8648694054873,4.146937521775582,0,3,1
-0.8757776815399052,1964.3714818095677,5.122195482048175,1,6,1
0.8717007151016518,1965.878149240677,5.778433346205259,0,3,1
-0.13616766986616247,1967.384871660657,5.998064600800411,0,5,0
-0.6521093842498946,1968.8916490314036,5.086473487861614,0,2,0
-0.003591982855714715,1970.3984813148675,4.5479692720576805,1,4,1
-0.6276763179150411,1971.905368473053,5.553871191207869,0,6,0
0.6150577244822042,1973.4123104680177,5.615696796501405,1,1,1
-0.7334332780237665,1974.9193072618746,5.257014682001325,0,0,0
0.12261520830896644,1976.426358816789,4.886821551600127,1,5,1
-0.9252002116943852,1977.93346509498,3.7524233719959126,1,0,0
-0.7056348685308833,1979.440626058721,4.444181821416267,0,2,0
-0.41215181062889505,1980.9478416703375,5.030027117859241,1,0,0
0.7249011043701235,1982.4551118922095,5.040445203244078,0,0,1
0.9039041329981872,1983.9624366867695,4.466377996010737,0,1,1
0.8462689104050958,1985.4698160165026,4.749849863898198,0,5,1
-0.7032614322242456,1986.9772498439472,4.367645146300511,1,2,0
0.30721898727493624,1988.4847381316952,4.289216992606795,0,1,1
-0.6876896516406761,1989.9922808423896,5.32360343799652,0,1,0
-0.4739544795196726,1991.4998779387274,6.22036039799023,0,0,0
0.29902850404000847,1993.0075293834575,4.895849360206746,0,4,0
-0.566916810568107,1994.5152351393806,4.622208869539639,1,0,0
-0.3439899773478281,1996.022995169351,5.09397551386827,1,6,1
-0.012617078847816598,1997.5308094362733,5.726095645795442,0,6,0
0.3207414770451298,1999.0386779031055,4.313352446149278,1,5,1
-0.48961540711451756,2000.5466005328572,5.298561100334206,1,1,0
-0.12928994792858428,2002.0545772885894,5.286798678138902,1,6,1
-0.6489587580488461,2003.562608133415,4.4568709410349445,1,6,1
0.7330548866770312,2005.070693030499,4.756102799905054,1,4,1
0.6729297232500537,2006.5788319430565,5.943761962822588,1,3,1
-0.2220418108056459,2008.0870248343551,4.773768886402954,1,3,1
-0.6760245027202993,2009.5952716677134,5.75893161141606,0,0,0
-0.7400397218959165,2011.1035724065011,5.75591660845072,1,6,1
0.7142258042961942,2012.6119270141385,5.336055671593605,1,6,1
-0.44379603118412625,2014.1203354540976,4.125372061252443,1,2,0
-0.9333202064745636,2015.6287976899005,6.117364519576533,0,2,0
0.5650660767853253,2017.1373136851205,4.596108582137567,0,5,1
0.3252163902810328,2018.6458834033808,3.584721939307866,0,6,1
-0.8310362276474368,2020.1545068083562,4.365323774995824,1,1,0
0.25009944993189515,2021.6631838637709,5.069505177836857,1,1,1
0.16248746110740964,2023.1719145333996,5.489674863615977,1,0,0
0.7052018511052416,2024.6806987810676,3.7183556238485744,0,4,1
0.6113002246721779,2026.1895365706496,3.6391058419226563,1,3,1
0.9968139936986928,2027.698427866071,6.1846539671675265,1,3,1
-0.20270621758328278,2029.2073726313063,4.764992115162248,0,6,0
0.7330707795148692,2030.7163708303806,5.448395809530941,1,3,1
0.2427366842450822,2032.2254224273674,5.258125079077131,0,5,1
-0.5051539116245012,2033.7345273863914,4.536982815640269,1,1,0
-0.567965290887045,2035.2436856716254,4.822923274658483,1,3,0
-0.9413618220738087,2036.752897247292,5.829323565208243,1,4,0
-0.1692372261472943,2038.2621620776629,3.6298847221838035,0,6,0
0.46285193521224555,2039.7714801270595,4.746894132752592,1,6,1
0.07426371676655741,2041.2808513598513,4.16162072227299,1,4,1
0.10628275077847382,2042.7902757404577,3.9721629708827524,0,4,0
-0.5510172371774049,2044.299753233346,5.8884810707304736,1,3,1
-0.9378873891573245,2045.8092838030332,4.652253201200368,0,5,0
0.7014759443067484,2047.318867414084,5.435532841036392,1,6,1
-0.45732608852774237,2048.828504031112,5.064420052095761,1,1,0
-0.03153301421249566,2050.3381936187798,5.2096979604001445,0,1,0
0.18483274438757702,2051.847936141797,4.576916109796837,0,5,0
0.24344855964896195,2053.3577315649227,5.683322758738968,0,0,0
-0.016536294707602428,2054.8675798529634,4.835778486445709,1,0,0
-0.4305623417591844,2056.3774809707743,5.237729999138464,1,5,1
-0.6682283208528037,2057.8874348832574,5.368013411285617,1,6,1
0.013970849247175066,2059.397441555364,4.3243980139937745,0,2,0
0.4113908403701676,2060.907500952091,5.02686905594304,1,1,1
0.8206236306935073,2062.4176130384863,4.658892379938854,1,5,1
-0.31237707727708774,2063.9277777796415,5.8241724904711365,0,2,0
-0.614819474758667,2065.437995140698,5.784553062900103,1,4,1
0.8434349066033084,2066.9482650868445,6.231302832223786,1,0,1
0.5040087645024192,2068.458587583316,4.85986649966614,0,1,1
0.3079193296670666,2069.9689625953947,6.575888068779615,1,2,1
-0.23507389795556555,2071.4793900884106,5.674630293837209,1,2,1
-0.9670786395772901,2072.98987002774,5.198107079666151,0,6,0
0.4672218627066729,2074.500402378807,5.382009546358513,0,1,1
0.9580078135559285,2076.010987107081,5.324341766376294,1,6,1
-0.5239418074894158,2077.521624178079,3.574085831440775,1,6,1
0.7056255639722815,2079.0323135573644,5.612319917895665,1,0,1
-0.3666759148611809,2080.5430552105477,4.3990528977066665,1,5,1
0.568775472169174,2082.053849103284,5.023222157027361,0,1,1
-0.9331876445880478,2083.5646952012767,5.782200628863803,1,5,1
0.6174022773558401,2085.0755934702743,5.800567812272537,0,6,1
-0.2996790789554038,2086.5865438760716,4.939409591944449,0,0,0
-0.3429610673269088,2088.0975463845093,4.905454980936352,0,0,0
0.05290492700934446,2089.608600961474,5.949755375962997,0,6,0
0.15099757433469052,2091.1197075728987,4.2328941926372154,1,1,1
-0.9375495375081928,2092.630866184761,5.017010580132141,0,2,0
0.33166962829028535,2094.1420767630857,4.549266133785517,1,5,1
0.5992256264097036,2095.6533392739416,4.234518791400978,1,2,1
-0.14947072001280093,2097.1646536834432,6.2987059201636,0,1,0
-0.031204473548752887,2098.6760199577516,3.343781103801293,1,0,0
0.7586722239738213,2100.1874380630716,3.964623545985713,0,2,1
-0.3631871491142298,2101.698907965654,4.905739929071974,1,3,1
0.3043227775908044,2103.2104296317953,5.1644383420202065,1,1,1
-0.4579242974137103,2104.7220030278345,4.187712673026542,0,1,0
-0.9548210668417121,2106.2336281201588,5.3367801592146655,0,4,0
0.46914707141025636,2107.745304875198,4.886593826479591,0,3,1
-0.563251911899282,2109.2570332594273,4.444689151090448,0,4,0
-0.4786648062915819,2110.768813239366,4.235685916663291,0,6,0
0.45257610169459506,2112.2806447815788,4.582912185950382,1,5,1
-0.9006918824054533,2113.7925278526745,5.619511331241025,0,4,0
-0.7598226190589479,2115.304462419306,5.528947284565613,0,2,0
-0.7479132893458227,2116.8164484481713,4.79546414186464,0,5,0
0.639575044400549,2118.3284859060104,5.4962662485266724,1,4,1
0.2096007310340371,2119.8405747596103,5.123765287335116,0,0,0
-0.7374011349611875,2121.3527149758,4.628108807487527,1,0,0
0.5909213141031755,2122.8649065214536,4.7737787331343755,0,2,1
0.8247298732061308,2124.3771493634877,5.07344738147085,1,6,1
0.4800218503967375,2125.8894434688636,4.525987335518243,1,5,1
0.05634144278559883,2127.4017888045864,4.948231546978693,1,5,1
0.42195274487880097,2128.914185337704,5.418058644058405,0,5,1
-0.342613358511868,2130.4266330353084,4.6432859782625435,1,3,1
0.2405669410877529,2131.9391318645344,4.367889526446644,1,3,1
-0.49551042229198416,2133.451681792561,4.949111871962836,0,3,0
0.046866800737808356,2134.9642827866096,4.562101408835374,1,5,1
-0.7002853257218571,2136.4769348139453,6.315874199958978,1,0,0
-0.26149190631256936,2137.9896378418757,4.783911776733019,0,3,0
-0.35076964666700805,2139.5023918377515,3.6776840256727303,0,6,0
0.3017242481244147,2141.0151967689662,4.730279383827679,1,4,1
-0.018604953674340674,2142.528052602957,4.373715184259843,1,1,1
0.7420034174547876,2144.0409593072027,4.859255877660837,1,4,1
-0.5421038642287566,2145.5539168492246,4.474716236019215,0,0,0
0.29226535491900507,2147.066925196588,5.034698828567674,0,1,1
-0.48138247824597147,2148.5799843168993,5.73230941134411,1,0,0
-0.7998211476653638,2150.093094177807,5.962239237763738,0,5,0
0.9896476965081684,2151.6062547470033,5.865102527765465,0,4,1
-0.1737544939382194,2153.119465992222,3.300535642448942,0,6,0
0.22273596017327613,2154.632727881238,3.8484990372199928,0,2,1
0.15678761765221694,2156.1460403818696,6.310332237245461,0,5,1
-0.7994555705534845,2157.6594034619766,4.3501984660225865,1,0,0
0.9144704449466046,2159.1728170894608,5.3453015053993305,0,6,1
0.3163957367090142,2160.6862812322647,4.5331934056653775,1,6,1
0.15933479658909588,2162.1997958583743,3.96266646559625,1,0,0
0.4183123009187464,2163.7133609358157,3.44255566974354,1,6,1
-0.8461995648022234,2165.2269764326575,5.778537874094614,1,4,0
-0.40019002542112747,2166.740642317009,5.00759763249624,1,5,1
0.6189355444195741,2168.254358557022,4.952321884207929,0,5,1
0.479705627460411,2169.768125120888,5.418384511327833,1,0,1
-0.18946237329001936,2171.281941976841,5.055654479347616,0,4,0
-0.3329062833376242,2172.795809093156,5.208490825051852,1,6,1
0.1577152200202956,2174.309726438148,5.021482583233362,0,0,0
-0.2437941516086768,2175.8236939801745,5.748123022575213,1,0,0
-0.928744842190572,2177.337711687633,4.996541713202107,0,2,0
-0.11214934400031806,2178.8517795289617,4.948533364341823,1,4,1
-0.7129440154825861,2180.3658974726395,4.985131744668837,0,4,0
-0.30729399983560524,2181.880065487187,5.512637294311814,1,1,0
0.647401688576799,2183.394283541164,4.860657028375246,1,6,1
-0.37810480125979007,2184.9085516031714,5.487198537503111,0,4,0
-0.9343652662372255,2186.422869641851,3.8502941946367013,0,5,0
-0.6554491143473677,2187.937237625884,5.090070463754003,0,0,0
-0.8529837532782258,2189.451655523992,4.321480473725173,1,3,0
-0.1975385542483299,2190.966123304938,4.743775512573903,0,4,0
-0.5238275987521817,2192.4806409375233,4.86843149754976,1,1,0
-0.5870271271012215,2193.995208390591,3.7086857739286505,1,4,1
0.9306613590355439,2195.509825633022,5.70487689735194,1,1,1
-0.9698568386625306,2197.0244926337396,3.951733572846935,1,3,0
-0.6677827156849556,2198.539209361705,4.511773806098752,1,6,1
-0.6945298980774308,2200.0539757859196,5.204923734751277,0,4,0
-0.3506489072596055,2201.568791875425,4.295447828566982,1,6,1
-0.5153052600225203,2203.0836575993017,5.723303044302167,0,2,0
-0.16176828270335242,2204.59857292667,5.315632121338776,1,4,1
-0.40987168555998776,2206.113537826689,4.433638527971005,1,6,1
-0.9618452185810931,2207.6285522685585,4.316110654519103,0,1,0
-0.4076986570575596,2209.1436162215164,4.213269470507022,0,1,0
0.7919605969783754,2210.6587296548396,5.860137634102145,0,6,1
0.34134388976600616,2212.1738925378454,6.203242351115881,1,4,1
-0.5965682824274201,2213.689104839889,5.617952163063702,1,1,0
-0.3734086800813683,2215.204366530364,3.8900731550847683,0,1,0
0.6597556152828363,2216.7196775787056,4.599853604872978,1,6,1
-0.38633627480442145,2218.2350379543846,4.795948367398707,1,6,1
-0.6871444338248502,2219.750447626912,5.1986685921540134,0,0,0
0.939530397559815,2221.265906565838,5.23870816914325,0,5,1
0.49959136871872967,2222.7814147407503,5.748573495825178,0,6,1
0.7952190972193081,2224.2969721212753,5.017373429979176,1,2,1
-0.34938387471687027,2225.812578677079,5.10895419924972,1,3,1
-0.5694845300510896,2227.3282343778637,4.757411955184761,1,0,0
-0.6331600872658025,2228.843939193372,4.717972543962929,1,0,0
-0.5943903433677613,2230.3596930933836,4.691984497410528,1,2,0
-0.30441493753152216,2231.8754960477168,6.44549203801395,0,6,0
-0.0557205151553386,2233.391348026227,5.50608858291523,0,1,0
-0.4227867623851569,2234.9072489988093,3.992980036832236,0,0,0
0.9366376440787598,2236.4231989353952,6.018635760699314,1,1,1
-0.9454841985176559,2237.939197805955,5.582199257072245,1,6,1
0.34230381197032744,2239.455245580496,4.23183810437419,1,2,1
0.569965144979153,2240.971342229064,5.4053778959187,0,2,1
-0.993805035457183,2242.487487721742,5.078319587252783,1,1,0
0.9877893156462383,2244.0036820286505,5.360308347908187,0,6,1
0.6464182113960948,2245.519925119948,5.932043151695492,0,1,1
0.43203004211535756,2247.036216965829,5.024083905853432,1,1,1
0.8308106679688094,2248.5525575365277,5.000133273181604,1,2,1
0.3362343374296364,2250.068946802314,3.9049300353463154,1,2,1
-0.8809943574759884,2251.5853847334947,5.038696682993104,1,1,0
-0.8698871450423007,2253.1018713004146,4.830050457522267,0,3,0
-0.2499875791465851,2254.6184064734553,4.428320408539777,0,3,0
0.6642629313681372,2256.134990223036,5.719535203404274,0,4,1
